theme_id,theme_name,theme_category,theme_mechanism,seed_etfs,direct_categories,excluded_categories,candidate_rank_within_theme,ticker,company_name,candidate_role,beneficiary_type,initial_inclusion_method,api_retrievable,api_validation_priority,must_pass_alpha_trend_gates,fmp_seed_etf_holdings_endpoints,fmp_profile_endpoint,fmp_key_metrics_endpoint,fmp_ratios_endpoint,fmp_financial_statements_endpoints,massive_ticker_reference_endpoint,massive_daily_bars_endpoint_template,sec_submission_step,sec_companyfacts_step,openfigi_mapping_payload_hint,notes,created_date
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,2,SYK,Stryker Corporation,Direct beneficiary,Orthopedics / devices,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=SYK,https://financialmodelingprep.com/stable/key-metrics?symbol=SYK,https://financialmodelingprep.com/stable/ratios?symbol=SYK,https://financialmodelingprep.com/stable/income-statement?symbol=SYK;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=SYK;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SYK,https://api.massive.com/v3/reference/tickers/SYK,https://api.massive.com/v2/aggs/ticker/SYK/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""SYK"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,3,BSX,Boston Scientific Corporation,Direct beneficiary,Medical devices,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=BSX,https://financialmodelingprep.com/stable/key-metrics?symbol=BSX,https://financialmodelingprep.com/stable/ratios?symbol=BSX,https://financialmodelingprep.com/stable/income-statement?symbol=BSX;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=BSX;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BSX,https://api.massive.com/v3/reference/tickers/BSX,https://api.massive.com/v2/aggs/ticker/BSX/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""BSX"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,4,MDT,Medtronic plc,Direct beneficiary,Medical devices,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=MDT,https://financialmodelingprep.com/stable/key-metrics?symbol=MDT,https://financialmodelingprep.com/stable/ratios?symbol=MDT,https://financialmodelingprep.com/stable/income-statement?symbol=MDT;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=MDT;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MDT,https://api.massive.com/v3/reference/tickers/MDT,https://api.massive.com/v2/aggs/ticker/MDT/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""MDT"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,5,ABT,Abbott Laboratories,Direct beneficiary,Devices / diagnostics,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=ABT,https://financialmodelingprep.com/stable/key-metrics?symbol=ABT,https://financialmodelingprep.com/stable/ratios?symbol=ABT,https://financialmodelingprep.com/stable/income-statement?symbol=ABT;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=ABT;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ABT,https://api.massive.com/v3/reference/tickers/ABT,https://api.massive.com/v2/aggs/ticker/ABT/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""ABT"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,6,EW,Edwards Lifesciences Corporation,Direct beneficiary,Cardiovascular devices,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=EW,https://financialmodelingprep.com/stable/key-metrics?symbol=EW,https://financialmodelingprep.com/stable/ratios?symbol=EW,https://financialmodelingprep.com/stable/income-statement?symbol=EW;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=EW;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=EW,https://api.massive.com/v3/reference/tickers/EW,https://api.massive.com/v2/aggs/ticker/EW/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""EW"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,7,DXCM,"DexCom, Inc.",Direct beneficiary,Glucose monitoring,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=DXCM,https://financialmodelingprep.com/stable/key-metrics?symbol=DXCM,https://financialmodelingprep.com/stable/ratios?symbol=DXCM,https://financialmodelingprep.com/stable/income-statement?symbol=DXCM;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=DXCM;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=DXCM,https://api.massive.com/v3/reference/tickers/DXCM,https://api.massive.com/v2/aggs/ticker/DXCM/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""DXCM"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,8,PODD,Insulet Corporation,Direct beneficiary,Diabetes devices,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=PODD,https://financialmodelingprep.com/stable/key-metrics?symbol=PODD,https://financialmodelingprep.com/stable/ratios?symbol=PODD,https://financialmodelingprep.com/stable/income-statement?symbol=PODD;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=PODD;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PODD,https://api.massive.com/v3/reference/tickers/PODD,https://api.massive.com/v2/aggs/ticker/PODD/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""PODD"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,9,TMO,Thermo Fisher Scientific Inc.,Picks-and-shovels,Life-science tools,manual_seed_for_api_validation,yes,medium,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=TMO,https://financialmodelingprep.com/stable/key-metrics?symbol=TMO,https://financialmodelingprep.com/stable/ratios?symbol=TMO,https://financialmodelingprep.com/stable/income-statement?symbol=TMO;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=TMO;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=TMO,https://api.massive.com/v3/reference/tickers/TMO,https://api.massive.com/v2/aggs/ticker/TMO/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""TMO"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,10,DHR,Danaher Corporation,Picks-and-shovels,Diagnostics / tools,manual_seed_for_api_validation,yes,medium,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=DHR,https://financialmodelingprep.com/stable/key-metrics?symbol=DHR,https://financialmodelingprep.com/stable/ratios?symbol=DHR,https://financialmodelingprep.com/stable/income-statement?symbol=DHR;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=DHR;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=DHR,https://api.massive.com/v3/reference/tickers/DHR,https://api.massive.com/v2/aggs/ticker/DHR/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""DHR"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T021,Medical Devices & Surgical Robotics,Healthcare / Devices,"Procedure growth, aging demographics, minimally invasive surgery, diabetes monitoring, and medtech innovation drive device revenue and recurring consumables.",IHI;XHE;IHF,medical devices; surgical robotics; diagnostics tools; diabetes devices,pharma-only companies; hospitals unless provider theme,11,ZBH,"Zimmer Biomet Holdings, Inc.",Direct beneficiary,Orthopedic devices,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=IHI;https://financialmodelingprep.com/stable/etf/holdings?symbol=XHE;https://financialmodelingprep.com/stable/etf/holdings?symbol=IHF,https://financialmodelingprep.com/stable/profile?symbol=ZBH,https://financialmodelingprep.com/stable/key-metrics?symbol=ZBH,https://financialmodelingprep.com/stable/ratios?symbol=ZBH,https://financialmodelingprep.com/stable/income-statement?symbol=ZBH;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=ZBH;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ZBH,https://api.massive.com/v3/reference/tickers/ZBH,https://api.massive.com/v2/aggs/ticker/ZBH/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""ZBH"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T022,Energy Services & Oilfield,Energy / Services,"Oil and gas capex, offshore activity, drilling intensity, and production maintenance drive demand for oilfield services and equipment.",XLE;OIH;XES,oilfield services; drilling; pressure pumping; offshore services; equipment,integrated oil names unless separate E&P/energy theme,1,SLB,Schlumberger Limited,Direct beneficiary,Oilfield services,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLE;https://financialmodelingprep.com/stable/etf/holdings?symbol=OIH;https://financialmodelingprep.com/stable/etf/holdings?symbol=XES,https://financialmodelingprep.com/stable/profile?symbol=SLB,https://financialmodelingprep.com/stable/key-metrics?symbol=SLB,https://financialmodelingprep.com/stable/ratios?symbol=SLB,https://financialmodelingprep.com/stable/income-statement?symbol=SLB;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=SLB;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SLB,https://api.massive.com/v3/reference/tickers/SLB,https://api.massive.com/v2/aggs/ticker/SLB/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""SLB"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T022,Energy Services & Oilfield,Energy / Services,"Oil and gas capex, offshore activity, drilling intensity, and production maintenance drive demand for oilfield services and equipment.",XLE;OIH;XES,oilfield services; drilling; pressure pumping; offshore services; equipment,integrated oil names unless separate E&P/energy theme,2,HAL,Halliburton Company,Direct beneficiary,Oilfield services,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLE;https://financialmodelingprep.com/stable/etf/holdings?symbol=OIH;https://financialmodelingprep.com/stable/etf/holdings?symbol=XES,https://financialmodelingprep.com/stable/profile?symbol=HAL,https://financialmodelingprep.com/stable/key-metrics?symbol=HAL,https://financialmodelingprep.com/stable/ratios?symbol=HAL,https://financialmodelingprep.com/stable/income-statement?symbol=HAL;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=HAL;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=HAL,https://api.massive.com/v3/reference/tickers/HAL,https://api.massive.com/v2/aggs/ticker/HAL/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""HAL"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T022,Energy Services & Oilfield,Energy / Services,"Oil and gas capex, offshore activity, drilling intensity, and production maintenance drive demand for oilfield services and equipment.",XLE;OIH;XES,oilfield services; drilling; pressure pumping; offshore services; equipment,integrated oil names unless separate E&P/energy theme,3,BKR,Baker Hughes Company,Direct beneficiary,Oilfield services / LNG equipment,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLE;https://financialmodelingprep.com/stable/etf/holdings?symbol=OIH;https://financialmodelingprep.com/stable/etf/holdings?symbol=XES,https://financialmodelingprep.com/stable/profile?symbol=BKR,https://financialmodelingprep.com/stable/key-metrics?symbol=BKR,https://financialmodelingprep.com/stable/ratios?symbol=BKR,https://financialmodelingprep.com/stable/income-statement?symbol=BKR;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=BKR;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BKR,https://api.massive.com/v3/reference/tickers/BKR,https://api.massive.com/v2/aggs/ticker/BKR/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""BKR"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T022,Energy Services & Oilfield,Energy / Services,"Oil and gas capex, offshore activity, drilling intensity, and production maintenance drive demand for oilfield services and equipment.",XLE;OIH;XES,oilfield services; drilling; pressure pumping; offshore services; equipment,integrated oil names unless separate E&P/energy theme,4,FTI,TechnipFMC plc,Direct beneficiary,Subsea / offshore services,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLE;https://financialmodelingprep.com/stable/etf/holdings?symbol=OIH;https://financialmodelingprep.com/stable/etf/holdings?symbol=XES,https://financialmodelingprep.com/stable/profile?symbol=FTI,https://financialmodelingprep.com/stable/key-metrics?symbol=FTI,https://financialmodelingprep.com/stable/ratios?symbol=FTI,https://financialmodelingprep.com/stable/income-statement?symbol=FTI;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=FTI;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=FTI,https://api.massive.com/v3/reference/tickers/FTI,https://api.massive.com/v2/aggs/ticker/FTI/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""FTI"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T022,Energy Services & Oilfield,Energy / Services,"Oil and gas capex, offshore activity, drilling intensity, and production maintenance drive demand for oilfield services and equipment.",XLE;OIH;XES,oilfield services; drilling; pressure pumping; offshore services; equipment,integrated oil names unless separate E&P/energy theme,5,NOV,NOV Inc.,Direct beneficiary,Oilfield equipment,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLE;https://financialmodelingprep.com/stable/etf/holdings?symbol=OIH;https://financialmodelingprep.com/stable/etf/holdings?symbol=XES,https://financialmodelingprep.com/stable/profile?symbol=NOV,https://financialmodelingprep.com/stable/key-metrics?symbol=NOV,https://financialmodelingprep.com/stable/ratios?symbol=NOV,https://financialmodelingprep.com/stable/income-statement?symbol=NOV;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=NOV;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=NOV,https://api.massive.com/v3/reference/tickers/NOV,https://api.massive.com/v2/aggs/ticker/NOV/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""NOV"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T022,Energy Services & Oilfield,Energy / Services,"Oil and gas capex, offshore activity, drilling intensity, and production maintenance drive demand for oilfield services and equipment.",XLE;OIH;XES,oilfield services; drilling; pressure pumping; offshore services; equipment,integrated oil names unless separate E&P/energy theme,6,LBRT,Liberty Energy Inc.,Direct beneficiary,Pressure pumping,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLE;https://financialmodelingprep.com/stable/etf/holdings?symbol=OIH;https://financialmodelingprep.com/stable/etf/holdings?symbol=XES,https://financialmodelingprep.com/stable/profile?symbol=LBRT,https://financialmodelingprep.com/stable/key-metrics?symbol=LBRT,https://financialmodelingprep.com/stable/ratios?symbol=LBRT,https://financialmodelingprep.com/stable/income-statement?symbol=LBRT;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=LBRT;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=LBRT,https://api.massive.com/v3/reference/tickers/LBRT,https://api.massive.com/v2/aggs/ticker/LBRT/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""LBRT"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T022,Energy Services & Oilfield,Energy / Services,"Oil and gas capex, offshore activity, drilling intensity, and production maintenance drive demand for oilfield services and equipment.",XLE;OIH;XES,oilfield services; drilling; pressure pumping; offshore services; equipment,integrated oil names unless separate E&P/energy theme,7,PTEN,"Patterson-UTI Energy, Inc.",Direct beneficiary,Drilling / pressure pumping,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLE;https://financialmodelingprep.com/stable/etf/holdings?symbol=OIH;https://financialmodelingprep.com/stable/etf/holdings?symbol=XES,https://financialmodelingprep.com/stable/profile?symbol=PTEN,https://financialmodelingprep.com/stable/key-metrics?symbol=PTEN,https://financialmodelingprep.com/stable/ratios?symbol=PTEN,https://financialmodelingprep.com/stable/income-statement?symbol=PTEN;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=PTEN;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PTEN,https://api.massive.com/v3/reference/tickers/PTEN,https://api.massive.com/v2/aggs/ticker/PTEN/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""PTEN"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T022,Energy Services & Oilfield,Energy / Services,"Oil and gas capex, offshore activity, drilling intensity, and production maintenance drive demand for oilfield services and equipment.",XLE;OIH;XES,oilfield services; drilling; pressure pumping; offshore services; equipment,integrated oil names unless separate E&P/energy theme,8,HP,"Helmerich & Payne, Inc.",Direct beneficiary,Contract drilling,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=XLE;https://financialmodelingprep.com/stable/etf/holdings?symbol=OIH;https://financialmodelingprep.com/stable/etf/holdings?symbol=XES,https://financialmodelingprep.com/stable/profile?symbol=HP,https://financialmodelingprep.com/stable/key-metrics?symbol=HP,https://financialmodelingprep.com/stable/ratios?symbol=HP,https://financialmodelingprep.com/stable/income-statement?symbol=HP;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=HP;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=HP,https://api.massive.com/v3/reference/tickers/HP,https://api.massive.com/v2/aggs/ticker/HP/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""HP"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
